id,name,host_id,host_name,room_type,price
9.2943E+17,Cozy Studio Apartment 12 in Center of Zurich,376125413,Wunderstay,Entire home/apt,165
9.29488E+17,"Blueground | Leimbach, storage & w/d nr market",434204093,Blueground,Entire home/apt,177
9.29489E+17,Private Designer Apartment,6064164,Mark,Entire home/apt,380
9.30311E+17,Spacious and basic 4.5 flat Gib 51 23,123896618,Sharedlock,Entire home/apt,
9.30426E+17,Central Apartment with balcony,1229459,Swissstay,Entire home/apt,124
9.31017E+17,"Stylische, helle Wohnung zentral",25157573,Andrea,Entire home/apt,
9.31754E+17,Appartamento a Zurigo,144847137,Gabriele,Entire home/apt,61
9.32253E+17,Citycentre apartment with private rooftop terrace!,89478686,,Entire home/apt,
9.32989E+17,2 BR - Kingsize Bett - Garten - Parken - Küche,394944268,,Entire home/apt,271
9.32992E+17,Lovely Flat _ Zurich Old Town,143371319,Riccardo,Entire home/apt,99
9.33946E+17,Tower apartment - Zürich,83792836,Anna,Entire home/apt,185
9.34064E+17,Zurich City Center 3BDR  (lake 15 min + parking),541785,Jana,Entire home/apt,
9.37575E+17,"Urban, modern, im Grünen",83233956,Ariana,Entire home/apt,
9.38069E+17,Cozy and best location in town!,40984518,Sergio,Private room,102
9.38815E+17,"Cosy, entire attic apartment, central Zurich",1684764,Stefano,Entire home/apt,
9.3884E+17,Numa I Large Studio in the heart of Zürich,526637362,Silvina Soledad,Entire home/apt,196
9.39666E+17,Art & Hills,263725682,Daniela,Private room,
9.41938E+17,"Zimmer inkl. Bad, zentral & modern",3796485,Isabelle,Private room,95
9.41938E+17,Loft Apartment Zurich Old Town,240244748,Mary,Entire home/apt,
9.42043E+17,Cool Room in Altstetten,483169097,Monica,Private room,71
9.42071E+17,Wunderschöne Wohnung in Zürich,177486506,Yada,Entire home/apt,
9.42504E+17,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,-353
9.42559E+17,Urbane Wohnung im Seefeld in Zürich,6939966,Rebeka,Entire home/apt,242
9.42679E+17,Maisonette Wohnung mit grosser Dachterrasse,202452857,Sarah,Entire home/apt,210
9.43498E+17,Designer Art Apartment – central & close to lake,424519678,Maurits,Entire home/apt,125
9.43911E+17,Numa I M Studio w/ Balcony next to Bahnhofstrasse,526637362,Silvina Soledad,Entire home/apt,211
9.44561E+17,Cozy Oerlikon/ZH Room,485198693,Ken,Private room,56
9.44841E+17,Numa I Medium Studio in the heart of Zürich,526637362,Silvina Soledad,Entire home/apt,183
9.45532E+17,Cozy flat in the city center,14365166,Fabian,Entire home/apt,225
9.46438E+17,Stylish Zurich loft near city center and airport,47473817,Maebelle Joy Gaitan,Entire home/apt,163
9.47723E+17,"Blueground | Wollishofen, storage & w/d, nr market",434204093,Blueground,Entire home/apt,-279
9.49744E+17,Flat for 2px in Wollishofen,34300806,Martín,Entire home/apt,
9.49908E+17,Design 3BR Centrally Located,3528377,Marc,Entire home/apt,
9.50418E+17,Modern studio,222402761,Laura,Entire home/apt,110
9.50435E+17,Neues Studio mit Terrasse u. viel Privatsphäre,529796115,Thomas,Entire home/apt,144
9.50815E+17,Charming room in a shared flat,34121505,Simon,Private room,
9.51988E+17,"Gemütliche Wohnung, sehr zentral",530213883,Alice,Entire home/apt,114
9.522E+17,Cosy room in spacious appartment with garden,530284592,Chris,Private room,99
9.5266E+17,Cosy room in Zurich near Letzigrund Stadion,136360682,Sofia,Private room,84
9.53704E+17,4 room city apartment Zurich lake,50589115,Yuan,Entire home/apt,
9.54365E+17,Stadt Zürich-gemütliches Studio 4404,19610180,Rossana,Entire home/apt,123
9.54829E+17,Executive 2BR Centrally Located,3528377,Marc,Entire home/apt,
9.55912E+17,Seesichtwohnung in Zurich,530030228,Ilham,Entire home/apt,252
9.57658E+17,Beautiful flat near Idaplatz.,5861364,Aleksandra,Entire home/apt,
9.57825E+17,Cozy private room in artsy green apartment,1139609,Dan-George,Private room,108
9.59239E+17,Modern Design Rooftop Apartment,9814331,Sara,Entire home/apt,
9.59413E+17,Zimmer zum Hinterhofgarten,532224668,Severin Christian,Private room,135
9.59869E+17,Townhouse with garden and parking,3528377,Marc,Entire home/apt,260
9.60535E+17,Nice room in Zurich Affoltern!,157238681,Guillermo,Private room,99
9.60588E+17,Zentrales Schlafzimmer,367765012,Nadia,Private room,84
9.60882E+17,"Luxury 2 Bedrooms, Stunning View, 10 Min to Center",523534365,Earta,Entire home/apt,601
9.61534E+17,3.2 - Cozy quiet room in Penthouse,43111694,Georgia,Private room,60
9.62842E+17,Lovely flat near the river,12943781,Katrin,Entire home/apt,
9.63113E+17,Entire Flat in Central Zurich,9482450,Lindsay,Entire home/apt,127
9.63863E+17,Modern design in Zürich city,3986407,Oliver,Entire home/apt,
9.65025E+17,Beautiful central terraced attic,3955674,Nicole,Entire home/apt,116
9.65132E+17,Locke Room with Balcony at Locke am Platz,533606589,Locke,Entire home/apt,223
9.65772E+17,City Penthouse N°1,38669185,Amelie,Private room,130
9.65778E+17,Trendy 1 bedroom flat in the middle of town,1229459,Swissstay,Entire home/apt,133
9.65795E+17,Locke Studio at Locke am Platz,533606589,Locke,Entire home/apt,223
9.65832E+17,Locke Suite with Balcony at Locke am Platz,533606589,Locke,Entire home/apt,-279
9.65874E+17,New: Seefeld Apartment by the lake,116378560,Eloïse,Entire home/apt,
9.66375E+17,2BR Central Flat + Balcony,3528377,Marc,Entire home/apt,
9.673E+17,Da Narcisa,187158225,Narcisa,Private room,74
9.67336E+17,"Zentral: 3P, minimalistisch",25454166,Stefan,Entire home/apt,
9.68603E+17,Rooftop Studio with Terrace at Locke am Platz,533606589,Locke,Entire home/apt,369
9.68692E+17,Interconnecting Studio at Locke am Platz,533606589,Locke,Entire home/apt,487
9.6878E+17,Beautiful & cozy apartment in the center,31899549,Cindy,Entire home/apt,100
9.70706E+17,City Penthouse N°2,38669185,Amelie,Private room,115
9.7072E+17,City Penthouse N°3,38669185,Amelie,Private room,105
9.70726E+17,City Penthouse (entire),38669185,Amelie,Entire home/apt,-455
9.70822E+17,Gesamte Wohnung in Zürich,4938402,Sarah,Entire home/apt,
9.70914E+17,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Entire home/apt,301
9.71045E+17,Unique apartment in the heart of Zurich,478625225,Alan,Entire home/apt,189
9.71439E+17,Central apartment near the lake,409043328,Maxim,Entire home/apt,124
9.71594E+17,Central Appartment Zurich,535127783,Youssef,Entire home/apt,103
9.71799E+17,Cosy flat with sunny balcony in Zurich center,4240366,Stéphane,Entire home/apt,166
9.72139E+17,"Zürich, Charmante Wohnung mit Balkon in Flussnähe",25305437,Nicholas,Entire home/apt,81
9.7248E+17,Wohnung in Wipkingen,13693412,Martin,Entire home/apt,
9.73345E+17,Central position heart of Zürich,513811547,Franco,Entire home/apt,72
9.73696E+17,"Blueground | Seefeld, office, nr lake",434204093,Blueground,Entire home/apt,233
9.73796E+17,"2BR, 2 bathr. 100m2 Design Dream - 9 min to centre",36178783,,Entire home/apt,204
9.73822E+17,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,168
9.73823E+17,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,291
9.73825E+17,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Entire home/apt,177
9.73825E+17,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,314
9.73825E+17,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,278
9.73826E+17,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Entire home/apt,
9.73826E+17,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Entire home/apt,-280
9.74096E+17,Apartment - Streetparade around the corner,410884282,Lara,Entire home/apt,220
9.74599E+17,Terrasse über Zürich,47268422,Jonathan,Private room,
9.74716E+17,Lake view balcony Apartment,50589115,Yuan,Entire home/apt,
9.75242E+17,"Zurich Apartment, Near City Center",1229459,Swissstay,Entire home/apt,124
9.76199E+17,"Cozy w/balcony, 2.5 apt, in vibrant district",536186531,Martina,Entire home/apt,
9.76708E+17,Altbau WG mit eigenem Wohnzimmer,213698794,Alexa,Private room,136
9.77472E+17,1 bedroom apartment,407597414,Doreen,Entire home/apt,
9.78934E+17,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,395
9.78934E+17,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,314
9.78934E+17,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,266
9.79812E+17,Easy-going central Apartment in Zurich,1229459,Swissstay,Entire home/apt,181
9.80246E+17,Zurich Downtown Luxury Apartment,537034215,Jörg,Entire home/apt,338
9.804E+17,Nice apartement with terrace,91495562,Antoine,Entire home/apt,158
9.80402E+17,Zeitreise,429265133,Jordane,Entire home/apt,216
9.80992E+17,Apartment in the Heart of Oerlikon,1229459,Swissstay,Entire home/apt,151
9.81628E+17,4.3 - Nice quiet doubleroom,43111694,Georgia,Private room,62
9.81936E+17,Central City Apartment 3 minutes from Lake Zurich,517323603,Annina,Entire home/apt,
9.82286E+17,Urban Oasis with Queen Bed and City View (BE-38),25291258,Delta,Entire home/apt,113
9.83111E+17,Urban Oasis with Queen Bed and City View (BE-49),25291258,Delta,Entire home/apt,123
9.83864E+17,Retreat über Zürich,462697047,Brigitta,Entire home/apt,119
9.84617E+17,Exclusive Villa with Pool in prime location,218093935,Alexander,Private room,
9.85372E+17,Cozy Zurich double Studio,538210514,Adagio,Entire home/apt,
9.86036E+17,Wohnung mitten in Zürich mit privater Dachterrasse,48382157,Linda,Entire home/apt,188
9.86894E+17,Studio in the heart of Zurich,55879347,Niko,Entire home/apt,129
9.87599E+17,Private Rooftop Apartment in Zürich,16089660,Lia,Entire home/apt,162
9.87716E+17,3.5 Room Apartment with Swiss Charme (Oerlikon),180508600,,Entire home/apt,
9.88295E+17,Fantastic 2BR in the city center (Sky7),23561865,Dimi,Entire home/apt,213
9.88316E+17,Sunny and very central 2BR flat (Sky8),23561865,Dimi,Entire home/apt,254
9.90468E+17,Luxury 2-Bedroom Central Zurich ideal for families,4115498,Jonathan,Entire home/apt,475
9.90632E+17,"70m2, 1bed 1bath on Zurich Central Station",519556898,Elsa,Entire home/apt,124
9.92532E+17,Moderne und helle Wohnung,40555064,Roman,Entire home/apt,
9.92669E+17,2 Rooms Stay for 5 or 6 guests,142652075,Lazhar,Private room,230
9.94049E+17,"Blueground | Wipkingen, private w/d, nr tram",434204093,Blueground,Entire home/apt,292
9.94134E+17,New and spacious renovated flat,540168358,Salim,Entire home/apt,
9.94143E+17,King size bed in a spacious flat,540168358,Salim,Private room,
9.94891E+17,Steps Away from Everything,1229459,Swissstay,Entire home/apt,156
9.94912E+17,Green city-centre Apartment,1229459,Swissstay,Entire home/apt,-161
9.95403E+17,Homey Comfort in Oerlikon,1229459,Swissstay,Entire home/apt,221
9.95496E+17,Seefeld park view highend flat,365856,Alex,Entire home/apt,600
9.96203E+17,Amazing 1BR flat in the city centre (West 8),23561865,Dimi,Entire home/apt,209
9.96834E+17,Room in modern flat w/ lake view,125031525,Arber,Private room,
9.96892E+17,Charmante Wohnung mit Aussicht,10480219,Sandra,Entire home/apt,
9.97002E+17,Peaceful living in the city of Zürich,90437848,Lukas,Entire home/apt,-177
9.98317E+17,Grosses Zimmer im Kreis 3,24709656,Florin,Private room,
9.99039E+17,"Blueground | Wiedikon, storage, nr tram & market",434204093,Blueground,Entire home/apt,239
9.991E+17,Executive 1BR Central Location,3528377,Marc,Entire home/apt,
9.99386E+17,Modern studio + private rooftop,523565729,Slava,Entire home/apt,132
9.99928E+17,Luxury flat in heart of Zurich,289530029,Amiel,Entire home/apt,203
1.0003E+18,Central 2-rooms apartment,251372408,Sarina,Entire home/apt,103
1.00132E+18,"Blueground | Oerlikon, storage & w/d, nr tram",434204093,Blueground,Entire home/apt,256
1.00209E+18,Bright room in a house,271200015,Yevheniya,Private room,180
1.0023E+18,Entire apartment in Zurich,355983324,Viktoriya,Entire home/apt,
1.00344E+18,NEW Modern 1.5-Room Apartment,14673586,Raphael,Entire home/apt,
1.00346E+18,Big private room in shared flat,308889264,Arthur,Private room,
1.00369E+18,"Neues Studio: Sonnige Terrasse, Klimaanlage",529796115,Thomas,Entire home/apt,156
1.00415E+18,"Blueground | Enge, storage & w/d, nr local market",434204093,Blueground,Entire home/apt,
1.00442E+18,Cozy room in central location,542294264,Michael,Private room,57
1.00503E+18,"Blueground | Hirslanden, garden, storage & w/d",434204093,Blueground,Entire home/apt,245
1.00511E+18,Charming & cozy apartment,22789053,Nicole,Entire home/apt,93
1.00566E+18,Chambre calme au cœur de Zurich,535648241,Gabriel,Private room,
1.00637E+18,"Ideal for families, ground-floor 4 beds, 2 bedroom",127306659,Michael,Entire home/apt,
1.00716E+18,Modernes Studio in guter Lage,129540690,Franziska,Entire home/apt,
1.00722E+18,"Large Apt in Zurich's Heart: Forest, City & Cat",5278912,Thibaut & Olena,Entire home/apt,
1.00729E+18,Cozy studio with kitchen,542852041,Lionel,Entire home/apt,
1.00807E+18,City Home Zurich - Double,394644638,Marco,Private room,105
1.00851E+18,Zimmer in 2er-WG in Oerlikon,272099343,Lukas,Private room,42
1.00854E+18,Comfortable Room in shared flat,397672000,Angelo,Private room,
1.01078E+18,Zimmer mit eigenem Bad in Luxus-Loft mit Rooftop,26716226,Tullio,Private room,150
1.01147E+18,Amazing Penthouse 2BR in the city centre (Canal1),23561865,Dimi,Entire home/apt,319
1.01212E+18,Zürich Central Apartment: City Centre Apt -Central,376117552,,Entire home/apt,166
1.01234E+18,Modern City Studio with Balcony,529796115,Thomas,Entire home/apt,152
1.01348E+18,Furnished Apartment Alt Wiedikon,82898033,Marina,Entire home/apt,77
1.01353E+18,Double room in Altstetten,62386927,Sara,Private room,
1.0139E+18,Optimum Designer Studio,22513551,Optimum,Entire home/apt,149
1.01424E+18,Stanza singola luminosa e calma,544217877,Beatrice,Private room,
1.01489E+18,6 months subrent -  Apartment near Lake,36500757,Natalie,Entire home/apt,
1.01527E+18,Cosy apartment & vibrating area,9949302,David,Entire home/apt,157
1.01539E+18,Privat room in Zürich,271200015,Yevheniya,Private room,43
1.01556E+18,"Blueground | Altstetten, private w/d, nr shopping",434204093,Blueground,Entire home/apt,329
1.01556E+18,"Blueground | Altstetten, storage & w/d, nr shops",434204093,Blueground,Entire home/apt,229
1.01556E+18,"Blueground | Altstetten, storage & w/d, nr shops",434204093,Blueground,Entire home/apt,308
1.01581E+18,Hilda,60673302,,Entire home/apt,158
1.01581E+18,HildaOne,60673302,,Entire home/apt,361
1.01668E+18,modern Studio in the Center,502910612,Heribel,Entire home/apt,107
1.01718E+18,An Apartment just for you!,321212544,Reduan,Entire home/apt,
1.01737E+18,Zentral gelegene Altbauwohnung,5586614,Monika,Entire home/apt,192
1.018E+18,Sunlit Zurich Hill-View Apt,18961027,Michael,Entire home/apt,
1.01806E+18,Schöne und helle Wohnung neben dem Zürichberg,545031935,Margita,Entire home/apt,
1.0194E+18,Zurich Oasis: Central & Spacious,2913126,,Entire home/apt,
1.02005E+18,Beautiful spacious apartment,2845833,Rebekka,Entire home/apt,
1.02011E+18,"New spartment in Zürich, Manegg",491534854,Evelyn,Private room,
1.02079E+18,"Studio Apartment Suite, Franklinstrasse",17484617,Marie,Entire home/apt,208
1.02096E+18,chill's place,545736651,Arad,Entire home/apt,120
1.02152E+18,Amazing 4BR flat in the city centre (Sky9),23561865,Dimi,Entire home/apt,281
1.02154E+18,Zurich  2 Bedrooms Appartement,394516021,Miftari,Entire home/apt,
1.02265E+18,Longterm Design Apartment 50% Shared Times,345325531,Matthias Obed,Private room,65
1.0229E+18,"Beautiful Studio ""Farfallina""",371008290,Sonia,Entire home/apt,121
1.02296E+18,Big Luxury Apartment - Central to everything,3724660,Martin,Entire home/apt,
1.02327E+18,"Zimmer in ruhiger Lage, 1 Doppelbett",472767311,Syrille,Private room,
1.0236E+18,Kids friendly apartment,3069665,Cristian,Entire home/apt,180
1.02391E+18,Modern and stylish apartment + parking included,122414851,Diana,Private room,165
1.02403E+18,Downtown Deluxe Studio with Queen Bed (BE-55),25291258,Delta,Entire home/apt,117
1.02405E+18,Urban Oasis with Queen Bed and City View (BE-53),25291258,Delta,Entire home/apt,104
1.02406E+18,Superior Studio in Zurich (BE-51),25291258,Delta,Entire home/apt,139
1.02447E+18,Basic 3.5 flat 20 min from city center Gib 51 02,123896618,Sharedlock,Entire home/apt,
1.0245E+18,"Spacious Attica, 4,5 rooms Gib 51 32",123896618,Sharedlock,Entire home/apt,
1.02588E+18,Studio with lakeview and balcony (255C/15),13570663,Christian Robert,Entire home/apt,85
1.02592E+18,Downtown Deluxe Studio with Queen Bed (BE-46),25291258,Delta,Entire home/apt,118
1.02667E+18,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Entire home/apt,436
1.02804E+18,woning in Zürich,30015385,Loes,Entire home/apt,
1.02813E+18,Apartment Barcelona,526753396,Marcin,Entire home/apt,124
1.0288E+18,Central 2-bedroom apartment,8203404,Stefan,Entire home/apt,
1.02965E+18,Cozy and sunny 2BR flat in the city centre (Sky10),23561865,Dimi,Entire home/apt,226
1.02968E+18,Fantastic 1BR flat in the city centre (Sky11),23561865,Dimi,Entire home/apt,186
1.03014E+18,Sunny and big studio Zürich city (SUN 10),23561865,Dimi,Entire home/apt,148
1.03027E+18,Appartamento 3 locali - Oerlikon,547665069,Laura,Entire home/apt,90
1.03047E+18,Nice room in the heart of Zurich,547714578,Olaf,Private room,52
1.03056E+18,2 Bed Apartment with Rooftop,264197477,Alessio,Entire home/apt,
1.03161E+18,Functional apartment in Zurich,1229459,Swissstay,Entire home/apt,172
1.03313E+18,Studio in Zürich Altstetten,500051456,Jörg,Entire home/apt,90
1.03322E+18,Modern and clean city apartment,191038354,Daniel,Entire home/apt,
1.03336E+18,Cosy place in Zurich city,11402355,Thi Hoang Thuy,Entire home/apt,-129
1.03395E+18,* Complimentary Upgrade to big modern suite!,344271798,Florian,Entire home/apt,
1.03417E+18,Lovely apartment in Wiedikon,8776462,Larissa,Entire home/apt,
1.03458E+18,"Blueground | Enge, w/d & storage, nr groceries",434204093,Blueground,Entire home/apt,217
1.03635E+18,"Spacious, cozy apartment",159129360,Rosaly,Entire home/apt,86
1.03637E+18,Apartment close to Oerlikon Station,15476028,Pasquale,Entire home/apt,115
1.03685E+18,Cosy 1BR Central - Letzigrund,3528377,Marc,Entire home/apt,
1.03691E+18,Lake side 2 bedroom apartment,50589115,Yuan,Entire home/apt,
1.03748E+18,Room to rent in Wiedikon,364383726,,Private room,
1.03762E+18,Well located cosy flat in Zürich,247666994,Gabriel,Entire home/apt,102
1.03825E+18,Cosy flat in Züri,303566935,Denisa,Entire home/apt,95
1.03836E+18,Calm & cozy apartment in Zurich,76117871,Carla,Entire home/apt,110
1.03844E+18,Zurich Home,194574280,Shaheen,Private room,67
1.03849E+18,Cozy Room as Home in Oerlikon,280970058,Svitlana,Private room,74
1.03853E+18,Schickes Zürcher Loft: Ein zentrales Juwel.,546375378,Gerald Asamoa,Entire home/apt,121
1.03854E+18,BoutiqueApartment | KingSize | 700Mbps | SmartTV,520530873,Nora,Entire home/apt,348
1.03886E+18,Exclusive Apt w garden in Zurich,40456896,Michael,Entire home/apt,450
1.03978E+18,STAYY The River with a breathtaking view,38886244,Patrick,Entire home/apt,212
1.03982E+18,Sonnige Wohnung in Wipkingen,31846812,Angelique,Entire home/apt,
1.03998E+18,Cozy and bright apartment,274683567,Michele,Entire home/apt,
1.04052E+18,Modern flat 2mn  from train st.,20858216,Valmira,Entire home/apt,147
1.04098E+18,STAYY The River cozy studio by the river,38886244,Patrick,Entire home/apt,170
1.04123E+18,"Gorgeous apartment!, spacious, equipped, central",13200882,Julian,Entire home/apt,
1.04401E+18,Zurich's Practical & Spacious Apartment,1229459,Swissstay,Entire home/apt,243
1.04426E+18,Gemütliche und zentrale 4 Zimmer Whng. nahe See,69906045,Lukas,Entire home/apt,
1.04481E+18,"Blueground | Oerlikon, storage & w/d, nr tram",434204093,Blueground,Entire home/apt,254
1.04491E+18,Standard Double room - Zurich center,544455683,Zafer,Private room,165
1.0454E+18,Cosy & Centrally located,9568222,Mathilde,Entire home/apt,190
1.0463E+18,Cosy room in central Zurich,484741272,Andrea,Private room,160
1.04702E+18,Stylish 1BR in the city center - Baron 25,1314526,Giancarlo,Entire home/apt,208
1.04707E+18,Spacious 1BR near Opera - Mill 5.43,1314526,Giancarlo,Entire home/apt,148
1.04777E+18,Urban Oasis with Queen Bed and City View (BE-44),25291258,Delta,Entire home/apt,110
1.04779E+18,Cozy studio in the city center - Mill 5.32,1314526,Giancarlo,Entire home/apt,171
1.04784E+18,Stylish 1BR near lake and Opera (Flower 52),1314526,Giancarlo,Entire home/apt,222
1.04788E+18,Nice studio in the city center - Vineyard 11,1314526,Giancarlo,Entire home/apt,167
1.0479E+18,Modern studio city center (Crown 33),1314526,Giancarlo,Entire home/apt,109
1.04905E+18,Cosy 2-bedroom near lake (Stardust 31),1314526,Giancarlo,Entire home/apt,200
1.04983E+18,Wohnung im Herzen von Zürich,551653061,Benjamin,Entire home/apt,135
1.04995E+18,Cozy studio centrally located Ren13,123896618,Sharedlock,Entire home/apt,113
1.05038E+18,"Charmante Wohnung an beliebter, urbaner Lage",481508453,Dragesa,Entire home/apt,208
1.05052E+18,Fantastic 2BR flat close to Paradeplatz (Canal2),23561865,Dimi,Entire home/apt,366
1.05062E+18,Central studio for singles/couples Ren 23,123896618,Sharedlock,Entire home/apt,99
1.05207E+18,Large bright room w/ king bed,10616261,Lionel,Private room,
1.05349E+18,grosse Attikawohnung in Zürich,4752239,Valentina,Entire home/apt,200
1.05379E+18,Top location City+Lake+tram stop,268386629,Simo,Entire home/apt,89
1.05562E+18,Nice and bright studio apartment Ren33,123896618,Sharedlock,Entire home/apt,-110
1.05572E+18,Lovely studio centrally located Ren22,123896618,Sharedlock,Entire home/apt,93
1.05589E+18,1910 Zurich Apt:10 Min to Center,3678267,Mike,Entire home/apt,150
1.05592E+18,Grosses Zimmer mit Balkon in ZH,70458777,Najat,Private room,
1.05636E+18,Ideal Apartment in Premier Location,1229459,Swissstay,Entire home/apt,-163
1.05639E+18,Apartment in Zurich City Centre,1229459,Swissstay,Entire home/apt,124
1.05741E+18,Central & modern penthouse-studio with aircon,6829151,Alisa,Entire home/apt,145
1.05799E+18,2.5 room apartment Zurich(55 M2),453226634,Chidiebere,Entire home/apt,-135
1.05805E+18,200m2 City Chic,468102256,Hagi Zev,Entire home/apt,750
1.05807E+18,Sonnige & grosszügige Wohnung,2013051,Isabel,Entire home/apt,298
1.05849E+18,Zimmer am Lochergut,7009052,Markus,Private room,
1.05953E+18,"Haus mit Garten in der Stadt, zentral gelegen",9210054,Martina-Michael,Entire home/apt,239
1.06003E+18,Basic 1.5 rooms flat in calm neighborhood Gib53 12,123896618,Sharedlock,Entire home/apt,
1.06154E+18,Big 1BR apartment in the center (Mill 3.55),1314526,Giancarlo,Entire home/apt,165
1.06219E+18,Wonderfully cozy room in Zurich's center,455203460,,Private room,146
1.06223E+18,Cozy Studio with Balcony in the City (BE-41),25291258,Delta,Entire home/apt,85
1.06229E+18,Rustic & historic city studio,554656508,Stefan Hermann,Entire home/apt,157
1.06291E+18,Urban Oasis with Queen Bed and City View (BE-39),25291258,Delta,Entire home/apt,129
1.06291E+18,Wunderschöne Gartenwohnung in Zürich,52945028,Richard,Entire home/apt,
1.06438E+18,Beautiful apartment in Seefeld !,5870577,Abby,Entire home/apt,
1.06458E+18,Schone Wohnung in Stadt Zentrum,164966846,Robel,Entire home/apt,110
1.06585E+18,Single Loft,517673958,Reto,Entire home/apt,145
1.06586E+18,Double Loft,517673958,Reto,Entire home/apt,155
1.06586E+18,Terrace Loft Double,517673958,Reto,Entire home/apt,175
1.06587E+18,Terrace Loft Single,517673958,Reto,Entire home/apt,165
1.06587E+18,Premium Loft n° PZ1,517673958,Reto,Entire home/apt,217
1.06638E+18,Premium Loft n° PZ4,517673958,Reto,Entire home/apt,-186
1.06646E+18,Premium Loft n° B07,517673958,Reto,Entire home/apt,186
1.06716E+18,"Blueground | Wipkingen, garden, near supermarket",434204093,Blueground,Entire home/apt,
1.06716E+18,"Blueground | Wipkingen, steps to river & groceries",434204093,Blueground,Entire home/apt,-227
1.06716E+18,"Blueground | Hard, shared w/d, walk to groceries",434204093,Blueground,Entire home/apt,369
1.06716E+18,Spacious Room in Zürich City,273212092,Charles,Private room,66
1.06726E+18,Simple 2 Bedroom apartment in Oerlikon,1229459,Swissstay,Entire home/apt,167
1.06876E+18,Appartement Zürich,289909623,Christian,Entire home/apt,160
1.06879E+18,4.5 room apartment in Zurich,353228277,Matheus,Entire home/apt,-360
1.06925E+18,"10min to central station, fully equipped kitchen!",6344261,Kevin,Entire home/apt,
1.06942E+18,Comfortably furnished apartment in Zurich,348327394,Saschja,Entire home/apt,114
1.06943E+18,BeYouHouse,556616160,Barbara,Entire home/apt,100
1.06967E+18,Spacious apartment Helvetia sq.,87922549,Alessandro,Entire home/apt,271
1.07004E+18,"Blueground | Wiedikon, storage, 10 min to Old Town",434204093,Blueground,Entire home/apt,211
1.07093E+18,Terrific 2BR flat close to Paradeplatz (Canal3),23561865,Dimi,Entire home/apt,326
1.07151E+18,Urban Oasis with Queen Bed and City View (BE-34),25291258,Delta,Entire home/apt,122
1.07153E+18,Urban Oasis with Queen Bed and City View (BE-24),25291258,Delta,Entire home/apt,126
1.07194E+18,City Center / Brunau - 2.5 rooms,1746873,Frank,Entire home/apt,146
1.0726E+18,"City Center – Duplex 4.5 rooms, quiet, city view",1746873,Frank,Entire home/apt,158
1.07315E+18,City Center / Brunau - 2.5 rooms,1746873,Frank,Entire home/apt,146
1.07334E+18,Cozy place near Letzigrund,66696907,Dario,Entire home/apt,
1.07377E+18,Urban Oasis in Central Location with floor cooling,557748691,Elias,Entire home/apt,161
1.07444E+18,Downtown Deluxe Studio with Queen Bed (BE-15),25291258,Delta,Entire home/apt,117
1.07528E+18,One bedroom Apartment,538210514,Adagio,Entire home/apt,
1.07545E+18,Moderne Wohnung in Top-Lage,558222603,Meihua,Entire home/apt,123
1.07584E+18,"Blueground | Wipkingen, common garden, nr river",434204093,Blueground,Entire home/apt,439
1.07603E+18,Room in apartment with own bathroom near ETH,24155889,Lars,Private room,109
1.07656E+18,"Blueground | Mühlebach, w/d, nr opera house",434204093,Blueground,Entire home/apt,254
1.07661E+18,Zh Utoquai 2 - HITrental Seefeld Apartment,12886487,Stephanie,Entire home/apt,128
1.07661E+18,Zentrales Stadtzimmer mit eigenem Bad,20096952,Carsten,Private room,152
1.07748E+18,Perfect Apartment for City Trip to Zurich,1229459,Swissstay,Entire home/apt,188
1.07815E+18,Room in the heart of Zurich,30263208,Maximilian,Private room,
1.07963E+18,Amazing studio/the city centre (Sun8),23561865,Dimi,Entire home/apt,207
1.08036E+18,One Bedroom Apartment (2),538210514,Adagio,Entire home/apt,
1.08036E+18,One Bedroom Apartment (3),538210514,Adagio,Entire home/apt,
1.08036E+18,One Bedroom Apartment (4),538210514,Adagio,Entire home/apt,
1.08037E+18,One Bedroom Apartment (5),538210514,Adagio,Entire home/apt,
1.08037E+18,Double Studio (2),538210514,Adagio,Entire home/apt,
1.08037E+18,Double Studio (3),538210514,Adagio,Entire home/apt,
1.08037E+18,Double Studio (4),538210514,Adagio,Entire home/apt,
1.08038E+18,Double Studio (5),538210514,Adagio,Entire home/apt,
1.08038E+18,Triple Studio with sofa bed,538210514,Adagio,Entire home/apt,
1.08038E+18,Twin Studio,538210514,Adagio,Entire home/apt,
